rssd9999,rssd9001
20050630,2848505
20050630,2848653
20050630,2848710
20050630,2848804
20050630,2849034
20050630,2849203
20050630,2849276
20050630,2849388
20050630,2849799
20050630,2850432
20050630,2851279
20050630,2851318
20050630,2851578
20050630,2851653
20050630,2853125
20050630,2854092
20050630,2854775
20050630,2855138
20050630,2855576
20050630,2855905
20050630,2856014
20050630,2856069
20050630,2856340
20050630,2856368
20050630,2856377
20050630,2856498
20050630,2856676
20050630,2856706
20050630,2857552
20050630,2857598
20050630,2858399
20050630,2858401
20050630,2858559
20050630,2858773
20050630,2858867
20050630,2858942
20050630,2858951
20050630,2858979
20050630,2859097
20050630,2859565
20050630,2860057
20050630,2860226
20050630,2860262
20050630,2860431
20050630,2860918
20050630,2860927
20050630,2861492
20050630,2861616
20050630,2861773
20050630,2861812
20050630,2863946
20050630,2865520
20050630,2866303
20050630,2867542
20050630,2868071
20050630,2868110
20050630,2868129
20050630,2868147
20050630,2868240
20050630,2868950
20050630,2869733
20050630,2870832
20050630,2872322
20050630,2872407
20050630,2873039
20050630,2873534
20050630,2875332
20050630,2876179
20050630,2876544
20050630,2877336
20050630,2877402
20050630,2877877
20050630,2878294
20050630,2879705
20050630,2879844
20050630,2880626
20050630,2880662
20050630,2881650
20050630,2881669
20050630,2881959
20050630,2883962
20050630,2887296
20050630,2887317
20050630,2887652
20050630,2889870
20050630,2890988
20050630,2891006
20050630,2892067
20050630,2892236
20050630,2894230
20050630,2895693
20050630,2895817
20050630,2896092
20050630,2896104
20050630,2896207
20050630,2896458
20050630,2897398
20050630,2897727
20050630,2898537
20050630,2899851
20050630,2900083
20050630,2900261
20050630,2900355
20050630,2900784
20050630,2901334
20050630,2902005
20050630,2902117
20050630,2904773
20050630,2904830
20050630,2904960
20050630,2905529
20050630,2905734
20050630,2907149
20050630,2907251
20050630,2907260
20050630,2907381
20050630,2907587
20050630,2907822
20050630,2907859
20050630,2907925
20050630,2908221
20050630,2908230
20050630,2908566
20050630,2908650
20050630,2909170
20050630,2909200
20050630,2909554
20050630,2909853
20050630,2910055
20050630,2910970
20050630,2911502
20050630,2911931
20050630,2912312
20050630,2913083
20050630,2913382
20050630,2913403
20050630,2913711
20050630,2914521
20050630,2914857
20050630,2914914
20050630,2915117
20050630,2916020
20050630,2916169
20050630,2917278
20050630,2917287
20050630,2918864
20050630,2921695
20050630,2922348
20050630,2922526
20050630,2922731
20050630,2922740
20050630,2924360
20050630,2925394
20050630,2925406
20050630,2925657
20050630,2926270
20050630,2927642
20050630,2927941
20050630,2928461
20050630,2928489
20050630,2929196
20050630,2929208
20050630,2929365
20050630,2929383
20050630,2929468
20050630,2929833
20050630,2930419
20050630,2931331
20050630,2931582
20050630,2932682
20050630,2933522
20050630,2934305
20050630,2934314
20050630,2934798
20050630,2934819
20050630,2934837
20050630,2934891
20050630,2934921
20050630,2935142
20050630,2935405
20050630,2935496
20050630,2936103
20050630,2936859
20050630,2937100
20050630,2937182
20050630,2938349
20050630,2938451
20050630,2939104
20050630,2939319
20050630,2939337
20050630,2939690
20050630,2939739
20050630,2940810
20050630,2940829
20050630,2940874
20050630,2941741
20050630,2941750
20050630,2941769
20050630,2942702
20050630,2942805
20050630,2942832
20050630,2942850
20050630,2942869
20050630,2943419
20050630,2943473
20050630,2944144
20050630,2944546
20050630,2944685
20050630,2944706
20050630,2945824
20050630,2947341
20050630,2947350
20050630,2947435
20050630,2947882
20050630,2947985
20050630,2948236
20050630,2948254
20050630,2948366
20050630,2948517
20050630,2948825
20050630,2948919
20050630,2949019
20050630,2949028
20050630,2949037
20050630,2949103
20050630,2950257
20050630,2950266
20050630,2950480
20050630,2950716
20050630,2951106
20050630,2952288
20050630,2952484
20050630,2952541
20050630,2954228
20050630,2954415
20050630,2955300
20050630,2957948
20050630,2957957
20050630,2958301
20050630,2958347
20050630,2958990
20050630,2960359
20050630,2960621
20050630,2960630
20050630,2960658
20050630,2961217
20050630,2961226
20050630,2961347
20050630,2961879
20050630,2961888
20050630,2962344
20050630,2962737
20050630,2962773
20050630,2963190
20050630,2963501
20050630,2963556
20050630,2963565
20050630,2963592
20050630,2964601
20050630,2965934
20050630,2967358
20050630,2969129
20050630,2971261
20050630,2971270
20050630,2972464
20050630,2973238
20050630,2973247
20050630,2973591
20050630,2973779
20050630,2976396
20050630,2976734
20050630,2980115
20050630,2981831
20050630,2983246
20050630,2984092
20050630,2984104
20050630,2984328
20050630,2984337
20050630,2985718
20050630,2990244
20050630,2992426
20050630,2993722
20050630,2994260
20050630,2995164
20050630,2995874
20050630,2995883
20050630,2996527
20050630,2997739
20050630,2998651
20050630,2999854
20050630,3001129
20050630,3001156
20050630,3003178
20050630,3003570
20050630,3004689
20050630,3005248
20050630,3005332
20050630,3008753
20050630,3009666
20050630,3009714
20050630,3010288
20050630,3010457
20050630,3010626
20050630,3011829
20050630,3012554
20050630,3013225
20050630,3013793
20050630,3014950
20050630,3015582
20050630,3015612
20050630,3015975
20050630,3016338
20050630,3017326
20050630,3017700
20050630,3017885
20050630,3017915
20050630,3018958
20050630,3018967
20050630,3019339
20050630,3019674
20050630,3019928
20050630,3019946
20050630,3019964
20050630,3020184
20050630,3020438
20050630,3020737
20050630,3021015
20050630,3021220
20050630,3021659
20050630,3021800
20050630,3022601
20050630,3023466
20050630,3023680
20050630,3023699
20050630,3025246
20050630,3025330
20050630,3025385
20050630,3025648
20050630,3025910
20050630,3026010
20050630,3026458
20050630,3026506
20050630,3027268
20050630,3027660
20050630,3027709
20050630,3027754
20050630,3027811
20050630,3028005
20050630,3029196
20050630,3030192
20050630,3030307
20050630,3030679
20050630,3030688
20050630,3030754
20050630,3030914
20050630,3030950
20050630,3031902
20050630,3033045
20050630,3033746
20050630,3033830
20050630,3034248
20050630,3034266
20050630,3035049
20050630,3035227
20050630,3035571
20050630,3035580
20050630,3035647
20050630,3037203
20050630,3037212
20050630,3037557
20050630,3037566
20050630,3037575
20050630,3037584
20050630,3039430
20050630,3041367
20050630,3042841
20050630,3042935
20050630,3043008
20050630,3043222
20050630,3043231
20050630,3043848
20050630,3043884
20050630,3044144
20050630,3044630
20050630,3045011
20050630,3045721
20050630,3045815
20050630,3047109
20050630,3047154
20050630,3047163
20050630,3047172
20050630,3047574
20050630,3047583
20050630,3047622
20050630,3047743
20050630,3048478
20050630,3048768
20050630,3048991
20050630,3049000
20050630,3049569
20050630,3049617
20050630,3049626
20050630,3049671
20050630,3049680
20050630,3049831
20050630,3049840
20050630,3050190
20050630,3051012
20050630,3051571
20050630,3051580
20050630,3053052
20050630,3053137
20050630,3053146
20050630,3054965
20050630,3056026
20050630,3058057
20050630,3058516
20050630,3058525
20050630,3058628
20050630,3058712
20050630,3058758
20050630,3058897
20050630,3058909
20050630,3059492
20050630,3059504
20050630,3059719
20050630,3059746
20050630,3059773
20050630,3059782
20050630,3065774
20050630,3065895
20050630,3065970
20050630,3066922
20050630,3066977
20050630,3067237
20050630,3067255
20050630,3068289
20050630,3068467
20050630,3068636
20050630,3069482
20050630,3069491
20050630,3069633
20050630,3069969
20050630,3070013
20050630,3070152
20050630,3070312
20050630,3070415
20050630,3071122
20050630,3071908
20050630,3072017
20050630,3072101
20050630,3072594
20050630,3072660
20050630,3072923
20050630,3073144
20050630,3073779
20050630,3073911
20050630,3075296
20050630,3075429
20050630,3076257
20050630,3076592
20050630,3077236
20050630,3078121
20050630,3078130
20050630,3078411
20050630,3079182
20050630,3079968
20050630,3080049
20050630,3081037
20050630,3082342
20050630,3082454
20050630,3082502
20050630,3083303
20050630,3083312
20050630,3083321
20050630,3084618
20050630,3084953
20050630,3084999
20050630,3085008
20050630,3085017
20050630,3087039
20050630,3088643
20050630,3089314
20050630,3089332
20050630,3090842
20050630,3091250
20050630,3093919
20050630,3094121
20050630,3095717
20050630,3097458
20050630,3097850
20050630,3098576
20050630,3100152
20050630,3100330
20050630,3100349
20050630,3100358
20050630,3101010
20050630,3101560
20050630,3101784
20050630,3102585
20050630,3103603
20050630,3104280
20050630,3104299
20050630,3104570
20050630,3104682
20050630,3104730
20050630,3104794
20050630,3104860
20050630,3105803
20050630,3106369
20050630,3106864
20050630,3107955
20050630,3108082
20050630,3108091
20050630,3108194
20050630,3108439
20050630,3109070
20050630,3109436
20050630,3109605
20050630,3109904
20050630,3109968
20050630,3110012
20050630,3110366
20050630,3110450
20050630,3110487
20050630,3111082
20050630,3112119
20050630,3112472
20050630,3113349
20050630,3113750
20050630,3114056
20050630,3114654
20050630,3114748
20050630,3115259
20050630,3116498
20050630,3117329
20050630,3118456
20050630,3118513
20050630,3119154
20050630,3119716
20050630,3119725
20050630,3120310
20050630,3120972
20050630,3121193
20050630,3121344
20050630,3121353
20050630,3122051
20050630,3122060
20050630,3122837
20050630,3122846
20050630,3123094
20050630,3123339
20050630,3123366
20050630,3123487
20050630,3123638
20050630,3124381
20050630,3124532
20050630,3124569
20050630,3124822
20050630,3125098
20050630,3128334
20050630,3129117
20050630,3129881
20050630,3129890
20050630,3129948
20050630,3130289
20050630,3130542
20050630,3130551
20050630,3130618
20050630,3131857
20050630,3132863
20050630,3133002
20050630,3133217
20050630,3133561
20050630,3133637
20050630,3134102
20050630,3134876
20050630,3135190
20050630,3135417
20050630,3135435
20050630,3135462
20050630,3135471
20050630,3135640
20050630,3135677
20050630,3136405
20050630,3136825
20050630,3136964
20050630,3136973
20050630,3136991
20050630,3137000
20050630,3137028
20050630,3137037
20050630,3137073
20050630,3137082
20050630,3137701
20050630,3137729
20050630,3137738
20050630,3138119
20050630,3138892
20050630,3139312
20050630,3139424
20050630,3140279
20050630,3140288
20050630,3140297
20050630,3140961
20050630,3141034
20050630,3141043
20050630,3141650
20050630,3142349
20050630,3143784
20050630,3143953
20050630,3144295
20050630,3145966
20050630,3147353
20050630,3147447
20050630,3147625
20050630,3148622
20050630,3149021
20050630,3150278
20050630,3150465
20050630,3150577
20050630,3150997
20050630,3151426
20050630,3152375
20050630,3152423
20050630,3152759
20050630,3153215
20050630,3153224
20050630,3153242
20050630,3153260
20050630,3153617
20050630,3154249
20050630,3154333
20050630,3154810
20050630,3155040
20050630,3155273
20050630,3155303
20050630,3155312
20050630,3155769
20050630,3156298
20050630,3157017
20050630,3157071
20050630,3157343
20050630,3157464
20050630,3157473
20050630,3157549
20050630,3157996
20050630,3159244
20050630,3162486
20050630,3162507
20050630,3162776
20050630,3162927
20050630,3163867
20050630,3164369
20050630,3165106
20050630,3165133
20050630,3165311
20050630,3165508
20050630,3165665
20050630,3166859
20050630,3169748
20050630,3169766
20050630,3169980
20050630,3170454
20050630,3170539
20050630,3172001
20050630,3174005
20050630,3174023
20050630,3174911
20050630,3175600
20050630,3176559
20050630,3176607
20050630,3176661
20050630,3177341
20050630,3178366
20050630,3178414
20050630,3178900
20050630,3179662
20050630,3179671
20050630,3179840
20050630,3179859
20050630,3179877
20050630,3179961
20050630,3180257
20050630,3180408
20050630,3180547
20050630,3180556
20050630,3180640
20050630,3180819
20050630,3180828
20050630,3180882
20050630,3181393
20050630,3182765
20050630,3182783
20050630,3183771
20050630,3183913
20050630,3183931
20050630,3183959
20050630,3184125
20050630,3184219
20050630,3184291
20050630,3184853
20050630,3184901
20050630,3185391
20050630,3185421
20050630,3185476
20050630,3186240
20050630,3186428
20050630,3186576
20050630,3186585
20050630,3187247
20050630,3187649
20050630,3187658
20050630,3187751
20050630,3188730
20050630,3188860
20050630,3189728
20050630,3189894
20050630,3189906
20050630,3190023
20050630,3191459
20050630,3191712
20050630,3191721
20050630,3192175
20050630,3192773
20050630,3192997
20050630,3193033
20050630,3193042
20050630,3194076
20050630,3194683
20050630,3195055
20050630,3195297
20050630,3195448
20050630,3195662
20050630,3195756
20050630,3195765
20050630,3195804
20050630,3196584
20050630,3196650
20050630,3197835
20050630,3198515
20050630,3198935
20050630,3199567
20050630,3199585
20050630,3199790
20050630,3199820
20050630,3200221
20050630,3200230
20050630,3200463
20050630,3200708
20050630,3200874
20050630,3201086
20050630,3201518
20050630,3201684
20050630,3201844
20050630,3201862
20050630,3202195
20050630,3202832
20050630,3203008
20050630,3203138
20050630,3203884
20050630,3203987
20050630,3207387
20050630,3207396
20050630,3207510
20050630,3207622
20050630,3207659
20050630,3207686
20050630,3207891
20050630,3207912
20050630,3209813
20050630,3209934
20050630,3210369
20050630,3211012
20050630,3211601
20050630,3211731
20050630,3211777
20050630,3212046
20050630,3212091
20050630,3212943
20050630,3212952
20050630,3213324
20050630,3213463
20050630,3213847
20050630,3213892
20050630,3213922
20050630,3213959
20050630,3214095
20050630,3214273
20050630,3216307
20050630,3216325
20050630,3216754
20050630,3217032
20050630,3217180
20050630,3217537
20050630,3218132
20050630,3218413
20050630,3218543
20050630,3218552
20050630,3219166
20050630,3219308
20050630,3219317
20050630,3219474
20050630,3219577
20050630,3219764
20050630,3220274
20050630,3220283
20050630,3220313
20050630,3220498
20050630,3220836
20050630,3221217
20050630,3221226
20050630,3221440
20050630,3221459
20050630,3222166
20050630,3223293
20050630,3223396
20050630,3223819
20050630,3223828
20050630,3223855
20050630,3224656
20050630,3224665
20050630,3225420
20050630,3226847
20050630,3227947
20050630,3227965
20050630,3227983
20050630,3228579
20050630,3228588
20050630,3228618
20050630,3228681
20050630,3228702
20050630,3229473
20050630,3229503
20050630,3231346
20050630,3231373
20050630,3231382
20050630,3232316
20050630,3232325
20050630,3232361
20050630,3232512
20050630,3232709
20050630,3233126
20050630,3234105
20050630,3234589
20050630,3234600
20050630,3234682
20050630,3234691
20050630,3236378
20050630,3236631
20050630,3236640
20050630,3236912
20050630,3237777
20050630,3237786
20050630,3237795
20050630,3238596
20050630,3239258
20050630,3242838
20050630,3243358
20050630,3244113
20050630,3247468
20050630,3247561
20050630,3248513
20050630,3248821
20050630,3249109
20050630,3249408
20050630,3251027
20050630,3251661
20050630,3252659
20050630,3253629
20050630,3253825
20050630,3254318
20050630,3254327
20050630,3254336
20050630,3254345
20050630,3254363
20050630,3254952
20050630,3255100
20050630,3256134
20050630,3258893
20050630,3259528
20050630,3260216
20050630,3260551
20050630,3262779
20050630,3262818
20050630,3263963
20050630,3264193
20050630,3264447
20050630,3264812
20050630,3265846
20050630,3265855
20050630,3266227
20050630,3266302
20050630,3266496
20050630,3267309
20050630,3267653
20050630,3268436
20050630,3269602
20050630,3270037
20050630,3271230
20050630,3271267
20050630,3271977
20050630,3272367
20050630,3272376
20050630,3272554
20050630,3272938
20050630,3272947
20050630,3274727
20050630,3274996
20050630,3277979
20050630,3278220
20050630,3280317
20050630,3280988
20050630,3282151
20050630,3282188
20050630,3282713
20050630,3282973
20050630,3283402
20050630,3283587
20050630,3284454
20050630,3284678
20050630,3284687
20050630,3285219
20050630,3285237
20050630,3287996
20050630,3288407
20050630,3288425
20050630,3288911
20050630,3289459
20050630,3289477
20050630,3291331
20050630,3292178
20050630,3292187
20050630,3292217
20050630,3292253
20050630,3294547
20050630,3294556
20050630,3296877
20050630,3297258
20050630,3297481
20050630,3298134
20050630,3298282
20050630,3298901
20050630,3299047
20050630,3299140
20050630,3299195
20050630,3299207
20050630,3300215
20050630,3300260
20050630,3300998
20050630,3301007
20050630,3301324
20050630,3301847
20050630,3301883
20050630,3303300
20050630,3303515
20050630,3303908
20050630,3304343
20050630,3304352
20050630,3304361
20050630,3304996
20050630,3305434
20050630,3305461
20050630,3305519
20050630,3305760
20050630,3306301
20050630,3306561
20050630,3306570
20050630,3306589
20050630,3306824
20050630,3307362
20050630,3307401
20050630,3308510
20050630,3308677
20050630,3308695
20050630,3309889
20050630,3311109
20050630,3311202
20050630,3311592
20050630,3311631
20050630,3313729
20050630,3314100
20050630,3314575
20050630,3314584
20050630,3316403
20050630,3316720
20050630,3317651
20050630,3320615
20050630,3320978
20050630,3321005
20050630,3322093
20050630,3322338
20050630,3322646
20050630,3324387
20050630,3324967
20050630,3325740
20050630,3326176
20050630,3327025
20050630,3330324
20050630,3332038
20050630,3333606
20050630,3333790
20050630,3338674
20050630,3338692
20050630,3338795
20050630,3338861
20050630,3340024
20050630,3340088
20050630,3340097
20050630,3341469
20050630,3342411
20050630,3344947
20050630,3344956
20050630,3345074
20050630,3345234
20050630,3345243
20050630,3347292
20050630,3347386
20050630,3347564
20050630,3347809
20050630,3349410
20050630,3350461
20050630,3352063
20050630,3353631
--------,--------
20050930,1020180
20050930,1020201
20050930,1020340
20050930,1020395
20050930,1020582
20050930,1020676
20050930,1020902
20050930,1020920
20050930,1021570
20050930,1021628
20050930,1021682
20050930,1021879
20050930,1022166
20050930,1022269
20050930,1022278
20050930,1022661
20050930,1022764
20050930,1022924
20050930,1022997
20050930,1023154
20050930,1023172
20050930,1023220
20050930,1023239
20050930,1023387
20050930,1025309
20050930,1025541
20050930,1025608
20050930,1025662
20050930,1026632
20050930,1026801
20050930,1027004
20050930,1027518
20050930,1027947
20050930,1027992
20050930,1028038
20050930,1028533
20050930,1029222
20050930,1029259
20050930,1029286
20050930,1029295
20050930,1029334
20050930,1029428
20050930,1029464
20050930,1029482
20050930,1029576
20050930,1029884
20050930,1029893
20050930,1030040
20050930,1030170
20050930,1030947
20050930,1031346
20050930,1031430
20050930,1031449
20050930,1031588
20050930,1031627
20050930,1031681
20050930,1031926
20050930,1032099
20050930,1032464
20050930,1032473
20050930,1033470
20050930,1035157
20050930,1037003
20050930,1039454
20050930,1039502
20050930,1048429
20050930,1048504
20050930,1048625
20050930,1048652
20050930,1048670
20050930,1048728
20050930,1048764
20050930,1048773
20050930,1048803
20050930,1048812
20050930,1048849
20050930,1048858
20050930,1048867
20050930,1048894
20050930,1048997
20050930,1049341
20050930,1049828
20050930,1050075
20050930,1050600
20050930,1050646
20050930,1050712
20050930,1050909
20050930,1051081
20050930,1051317
20050930,1051465
20050930,1051513
20050930,1051906
20050930,1051979
20050930,1052220
20050930,1052378
20050930,1052903
20050930,1053209
20050930,1053272
20050930,1053320
20050930,1053339
20050930,1053357
20050930,1053496
20050930,1053580
20050930,1053713
20050930,1054000
20050930,1054046
20050930,1054073
20050930,1054091
20050930,1054514
20050930,1054729
20050930,1054765
20050930,1054813
20050930,1054840
20050930,1054925
20050930,1055007
20050930,1055089
20050930,1055137
20050930,1055155
20050930,1055315
20050930,1055427
20050930,1055623
20050930,1055669
20050930,1055726
20050930,1055762
20050930,1056125
20050930,1056134
20050930,1056161
20050930,1056189
20050930,1056330
20050930,1056479
20050930,1056581
20050930,1056590
20050930,1056657
20050930,1056684
20050930,1056769
20050930,1056835
20050930,1056974
20050930,1057113
20050930,1057207
20050930,1057234
20050930,1057252
20050930,1057337
20050930,1057430
20050930,1057588
20050930,1057618
20050930,1057702
20050930,1057784
20050930,1057850
20050930,1057908
20050930,1057962
20050930,1057980
20050930,1058165
20050930,1058192
20050930,1058286
20050930,1058398
20050930,1058558
20050930,1058594
20050930,1058718
20050930,1059340
20050930,1059407
20050930,1059676
20050930,1059715
20050930,1059975
20050930,1060131
20050930,1060216
20050930,1060328
20050930,1060346
20050930,1060355
20050930,1060412
20050930,1060627
20050930,1061156
20050930,1061213
20050930,1061624
20050930,1061679
20050930,1061736
20050930,1061893
20050930,1061987
20050930,1062050
20050930,1062135
20050930,1062528
20050930,1062621
20050930,1062649
20050930,1062676
20050930,1062975
20050930,1063039
20050930,1063217
20050930,1063262
20050930,1063552
20050930,1063619
20050930,1063888
20050930,1064269
20050930,1064278
20050930,1064429
20050930,1064504
20050930,1064652
20050930,1064728
20050930,1064812
20050930,1064915
20050930,1065163
20050930,1065378
20050930,1066003
20050930,1066021
20050930,1066067
20050930,1066076
20050930,1066209
20050930,1066414
20050930,1066441
20050930,1066713
20050930,1066898
20050930,1067000
20050930,1067167
20050930,1067215
20050930,1067411
20050930,1067626
20050930,1067804
20050930,1067916
20050930,1068025
20050930,1068191
20050930,1068762
20050930,1069125
20050930,1069273
20050930,1069778
20050930,1070336
20050930,1070345
20050930,1070420
20050930,1070448
20050930,1070484
20050930,1070569
20050930,1070578
20050930,1070644
20050930,1070747
20050930,1070756
20050930,1070765
20050930,1070804
20050930,1070831
20050930,1070840
20050930,1070970
20050930,1070998
20050930,1071043
20050930,1071191
20050930,1071203
20050930,1071276
20050930,1071306
20050930,1071342
20050930,1071388
20050930,1071397
20050930,1071409
20050930,1071454
20050930,1071463
20050930,1071502
20050930,1071511
20050930,1071539
20050930,1071566
20050930,1071623
20050930,1071632
20050930,1071669
20050930,1071726
20050930,1071810
20050930,1071913
20050930,1072442
20050930,1073551
20050930,1073757
20050930,1074156
20050930,1075500
20050930,1075612
20050930,1075694
20050930,1075788
20050930,1075881
20050930,1075911
20050930,1075984
20050930,1076002
20050930,1076105
20050930,1076123
20050930,1076132
20050930,1076150
20050930,1076178
20050930,1076217
20050930,1076262
20050930,1076329
20050930,1076365
20050930,1076431
20050930,1076495
20050930,1076525
20050930,1076600
20050930,1076619
20050930,1076673
20050930,1076691
20050930,1076703
20050930,1077120
20050930,1078529
20050930,1078604
20050930,1078846
20050930,1078921
20050930,1078958
20050930,1079067
20050930,1079562
20050930,1079731
20050930,1079740
20050930,1080139
20050930,1080465
20050930,1080568
20050930,1080595
20050930,1080652
20050930,1080803
20050930,1080885
20050930,1081060
20050930,1081079
20050930,1081097
20050930,1081118
20050930,1081136
20050930,1081239
20050930,1081314
20050930,1081538
20050930,1081613
20050930,1081622
20050930,1081677
20050930,1081686
20050930,1081716
20050930,1081752
20050930,1081873
20050930,1082058
20050930,1082067
20050930,1082209
20050930,1082375
20050930,1082393
20050930,1082469
20050930,1082478
20050930,1082692
20050930,1082731
20050930,1082777
20050930,1082786
20050930,1082816
20050930,1082852
20050930,1082870
20050930,1082955
20050930,1083185
20050930,1083318
20050930,1083336
20050930,1083402
20050930,1083475
20050930,1083587
20050930,1083635
20050930,1083671
20050930,1083680
20050930,1083729
20050930,1083783
20050930,1083895
20050930,1083934
20050930,1084061
20050930,1084128
20050930,1084155
20050930,1084203
20050930,1084212
20050930,1084511
20050930,1084566
20050930,1084575
20050930,1084623
20050930,1084780
20050930,1084829
20050930,1085013
20050930,1085170
20050930,1085228
20050930,1085255
20050930,1085312
20050930,1085330
20050930,1085358
20050930,1085488
20050930,1085509
20050930,1085572
20050930,1085602
20050930,1085611
20050930,1085826
20050930,1085844
20050930,1085862
20050930,1085880
20050930,1085899
20050930,1085929
20050930,1085947
20050930,1085965
20050930,1086001
20050930,1086122
20050930,1086131
20050930,1086168
20050930,1086243
20050930,1086270
20050930,1086298
20050930,1086449
20050930,1086458
20050930,1086476
20050930,1086506
20050930,1086533
20050930,1086654
20050930,1086748
20050930,1086766
20050930,1086814
20050930,1090987
20050930,1094314
20050930,1094556
20050930,1094613
20050930,1094640
20050930,1094828
20050930,1095058
20050930,1095254
20050930,1095414
20050930,1095423
20050930,1095469
20050930,1095638
20050930,1095674
20050930,1095722
20050930,1095759
20050930,1095816
20050930,1095852
20050930,1095889
20050930,1095982
20050930,1096073
20050930,1096176
20050930,1096372
20050930,1096448
20050930,1096484
20050930,1096505
20050930,1096550
20050930,1096587
20050930,1096952
20050930,1097016
20050930,1097025
20050930,1097061
20050930,1097070
20050930,1097089
20050930,1097098
20050930,1097100
20050930,1097173
20050930,1097182
20050930,1097221
20050930,1097249
20050930,1097306
20050930,1097388
20050930,1097445
20050930,1097511
20050930,1097566
20050930,1097575
20050930,1097614
20050930,1097771
20050930,1097838
20050930,1097922
20050930,1097986
20050930,1098031
20050930,1098152
20050930,1098198
20050930,1098303
20050930,1098385
20050930,1098415
20050930,1098509
20050930,1098581
20050930,1098590
20050930,1098620
20050930,1098648
20050930,1098705
20050930,1098732
20050930,1098741
20050930,1098796
20050930,1098844
20050930,1098880
20050930,1098929
20050930,1099047
20050930,1099074
20050930,1099122
20050930,1099140
20050930,1099195
20050930,1099328
20050930,1099382
20050930,1099449
20050930,1099524
20050930,1099654
20050930,1099672
20050930,1099690
20050930,1099766
20050930,1099784
20050930,1099793
20050930,1099814
20050930,1099823
20050930,1099908
20050930,1099917
20050930,1099980
20050930,1100000
20050930,1100037
20050930,1100046
20050930,1100091
20050930,1100112
20050930,1100176
20050930,1100224
20050930,1100813
20050930,1101726
20050930,1101735
20050930,1102200
20050930,1102312
20050930,1102367
20050930,1102451
20050930,1102581
20050930,1103177
20050930,1103391
20050930,1103672
20050930,1103757
20050930,1103766
20050930,1103878
20050930,1104017
20050930,1104080
20050930,1104231
20050930,1104307
20050930,1104325
20050930,1104549
20050930,1104642
20050930,1104660
20050930,1104923
20050930,1105078
20050930,1105162
20050930,1105425
20050930,1105470
20050930,1105528
20050930,1105573
20050930,1105751
20050930,1106011
20050930,1106132
20050930,1106280
20050930,1106468
20050930,1106516
20050930,1106628
20050930,1106879
20050930,1106990
20050930,1107184
20050930,1107193
20050930,1107205
20050930,1107308
20050930,1107522
20050930,1107595
20050930,1107700
20050930,1107821
20050930,1107830
20050930,1107885
20050930,1107997
20050930,1108033
20050930,1108042
20050930,1108097
20050930,1108163
20050930,1108239
20050930,1108350
20050930,1108659
20050930,1108707
20050930,1108761
20050930,1108789
20050930,1108819
20050930,1108967
20050930,1109094
20050930,1109227
20050930,1109263
20050930,1109290
20050930,1109320
20050930,1109496
20050930,1109553
20050930,1109599
20050930,1109656
20050930,1109825
20050930,1109834
20050930,1109898
20050930,1109946
20050930,1109964
20050930,1109991
20050930,1110045
20050930,1110269
20050930,1110278
20050930,1111088
20050930,1111435
20050930,1114502
20050930,1114605
20050930,1114940
20050930,1115013
20050930,1115040
20050930,1115349
20050930,1115367
20050930,1115385
20050930,1115406
20050930,1115424
20050930,1115433
20050930,1116609
20050930,1117026
20050930,1117129
20050930,1117156
20050930,1117192
20050930,1117213
20050930,1117259
20050930,1117316
20050930,1117455
20050930,1117464
20050930,1117491
20050930,1117512
20050930,1117679
20050930,1117688
20050930,1117709
20050930,1117772
20050930,1118229
20050930,1118238
20050930,1118265
20050930,1118283
20050930,1118292
20050930,1118340
20050930,1118368
20050930,1118425
20050930,1118434
20050930,1118621
20050930,1118797
20050930,1118818
20050930,1118854
20050930,1118948
20050930,1118966
20050930,1119048
20050930,1119075
20050930,1119244
20050930,1119271
20050930,1119329
20050930,1119347
20050930,1119365
20050930,1119383
20050930,1119404
20050930,1119495
20050930,1119525
20050930,1119589
20050930,1119628
20050930,1119794
20050930,1120754
20050930,1121229
20050930,1121340
20050930,1121733
20050930,1121788
20050930,1121966
20050930,1121993
20050930,1122057
20050930,1122075
20050930,1122084
20050930,1122123
20050930,1122422
20050930,1122851
20050930,1123072
20050930,1123111
20050930,1123193
20050930,1123223
20050930,1123401
20050930,1123410
20050930,1123652
20050930,1123661
20050930,1123670
20050930,1123791
20050930,1123876
20050930,1123885
20050930,1123915
20050930,1123933
20050930,1124024
20050930,1124060
20050930,1124163
20050930,1124257
20050930,1124538
20050930,1124613
20050930,1124659
20050930,1124770
20050930,1124789
20050930,1124828
20050930,1124891
20050930,1124921
20050930,1125030
20050930,1125085
20050930,1125245
20050930,1125357
20050930,1125450
20050930,1125580
20050930,1125610
20050930,1125740
20050930,1125777
20050930,1125843
20050930,1126028
20050930,1126037
20050930,1126046
20050930,1126121
20050930,1126149
20050930,1126158
20050930,1126309
20050930,1126318
20050930,1126354
20050930,1126475
20050930,1126729
20050930,1126868
20050930,1127146
20050930,1127294
20050930,1127324
20050930,1127557
20050930,1127584
20050930,1127650
20050930,1127892
20050930,1127913
20050930,1128040
20050930,1128134
20050930,1128228
20050930,1128358
20050930,1128460
20050930,1128497
20050930,1128527
20050930,1128563
20050930,1128572
20050930,1128581
20050930,1128675
20050930,1128769
20050930,1128880
20050930,1129029
20050930,1129065
20050930,1129382
20050930,1129430
20050930,1129467
20050930,1129515
20050930,1129533
20050930,1129618
20050930,1129672
20050930,1129681
20050930,1129805
20050930,1129823
20050930,1129869
20050930,1129887
